"filename", "language", "JSON", "PHP", "Markdown", "JavaScript", "XML", "CSS", "comment", "blank", "total"
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\table\tbody.blade.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\table\td.blade.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\table\th.blade.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 2, 18
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\table\thead.blade.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 2, 14
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\table\tr.blade.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 2, 18
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\tiny-slider\index.blade.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 4, 21
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\tippy-content\index.blade.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 3, 14
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\tippy\index.blade.php", "PHP", 0, 23, 0, 0, 0, 0, 0, 4, 27
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\tom-select\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\base\transition\index.blade.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 3, 44
"c:\Users\ASUS\Desktop\Source\resources\views\components\calendar\index.blade.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 3, 21
"c:\Users\ASUS\Desktop\Source\resources\views\components\dark-mode-switcher\index.blade.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 2, 21
"c:\Users\ASUS\Desktop\Source\resources\views\components\donut-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\horizontal-bar-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\leaflet-map\index.blade.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\Users\ASUS\Desktop\Source\resources\views\components\line-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\main-color-switcher\index.blade.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 1, 29
"c:\Users\ASUS\Desktop\Source\resources\views\components\mobile-menu\index.blade.php", "PHP", 0, 131, 0, 0, 0, 0, 0, 3, 134
"c:\Users\ASUS\Desktop\Source\resources\views\components\pie-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\report-bar-chart-1\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\report-bar-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\report-donut-chart-1\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\report-donut-chart-2\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\report-donut-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\report-line-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\report-pie-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\simple-line-chart-1\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\simple-line-chart-2\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\simple-line-chart-3\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\simple-line-chart-4\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\simple-line-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\stacked-bar-chart-1\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\stacked-bar-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\components\top-bar\index.blade.php", "PHP", 0, 280, 0, 0, 0, 0, 0, 4, 284
"c:\Users\ASUS\Desktop\Source\resources\views\components\vertical-bar-chart\index.blade.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ASUS\Desktop\Source\resources\views\layouts\base.blade.php", "PHP", 0, 59, 0, 0, 0, 0, 0, 9, 68
"c:\Users\ASUS\Desktop\Source\resources\views\layouts\side-menu.blade.php", "PHP", 0, 132, 0, 0, 0, 0, 4, 10, 146
"c:\Users\ASUS\Desktop\Source\resources\views\layouts\simple-menu.blade.php", "PHP", 0, 132, 0, 0, 0, 0, 4, 9, 145
"c:\Users\ASUS\Desktop\Source\resources\views\layouts\top-menu.blade.php", "PHP", 0, 99, 0, 0, 0, 0, 2, 5, 106
"c:\Users\ASUS\Desktop\Source\resources\views\login\main.blade.php", "PHP", 0, 137, 0, 0, 0, 0, 0, 4, 141
"c:\Users\ASUS\Desktop\Source\resources\views\pages\accordion.blade.php", "PHP", 0, 369, 0, 0, 0, 0, 0, 3, 372
"c:\Users\ASUS\Desktop\Source\resources\views\pages\add-product.blade.php", "PHP", 0, 1832, 0, 0, 0, 0, 0, 3, 1835
"c:\Users\ASUS\Desktop\Source\resources\views\pages\alert.blade.php", "PHP", 0, 1357, 0, 0, 0, 0, 0, 3, 1360
"c:\Users\ASUS\Desktop\Source\resources\views\pages\blog-layout-1.blade.php", "PHP", 0, 263, 0, 0, 0, 0, 0, 3, 266
"c:\Users\ASUS\Desktop\Source\resources\views\pages\blog-layout-2.blade.php", "PHP", 0, 262, 0, 0, 0, 0, 0, 3, 265
"c:\Users\ASUS\Desktop\Source\resources\views\pages\blog-layout-3.blade.php", "PHP", 0, 254, 0, 0, 0, 0, 0, 3, 257
"c:\Users\ASUS\Desktop\Source\resources\views\pages\button.blade.php", "PHP", 0, 1541, 0, 0, 0, 0, 0, 3, 1544
"c:\Users\ASUS\Desktop\Source\resources\views\pages\calendar.blade.php", "PHP", 0, 244, 0, 0, 0, 0, 0, 3, 247
"c:\Users\ASUS\Desktop\Source\resources\views\pages\categories.blade.php", "PHP", 0, 270, 0, 0, 0, 0, 0, 3, 273
"c:\Users\ASUS\Desktop\Source\resources\views\pages\change-password.blade.php", "PHP", 0, 241, 0, 0, 0, 0, 0, 3, 244
"c:\Users\ASUS\Desktop\Source\resources\views\pages\chart.blade.php", "PHP", 0, 189, 0, 0, 0, 0, 0, 3, 192
"c:\Users\ASUS\Desktop\Source\resources\views\pages\chat.blade.php", "PHP", 0, 7701, 0, 0, 0, 0, 0, 4, 7705
"c:\Users\ASUS\Desktop\Source\resources\views\pages\crud-data-list.blade.php", "PHP", 0, 267, 0, 0, 0, 0, 0, 3, 270
"c:\Users\ASUS\Desktop\Source\resources\views\pages\crud-form.blade.php", "PHP", 0, 136, 0, 0, 0, 0, 0, 3, 139
"c:\Users\ASUS\Desktop\Source\resources\views\pages\dashboard-overview-1.blade.php", "PHP", 0, 1043, 0, 0, 0, 0, 0, 3, 1046
"c:\Users\ASUS\Desktop\Source\resources\views\pages\dashboard-overview-2.blade.php", "PHP", 0, 1076, 0, 0, 0, 0, 0, 3, 1079
"c:\Users\ASUS\Desktop\Source\resources\views\pages\dashboard-overview-3.blade.php", "PHP", 0, 981, 0, 0, 0, 0, 0, 3, 984
"c:\Users\ASUS\Desktop\Source\resources\views\pages\dashboard-overview-4.blade.php", "PHP", 0, 1127, 0, 0, 0, 0, 0, 3, 1130
"c:\Users\ASUS\Desktop\Source\resources\views\pages\datepicker.blade.php", "PHP", 0, 357, 0, 0, 0, 0, 0, 3, 360
"c:\Users\ASUS\Desktop\Source\resources\views\pages\dropdown.blade.php", "PHP", 0, 1015, 0, 0, 0, 0, 0, 3, 1018
"c:\Users\ASUS\Desktop\Source\resources\views\pages\error-page.blade.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 3, 40
"c:\Users\ASUS\Desktop\Source\resources\views\pages\faq-layout-1.blade.php", "PHP", 0, 376, 0, 0, 0, 0, 0, 3, 379
"c:\Users\ASUS\Desktop\Source\resources\views\pages\faq-layout-2.blade.php", "PHP", 0, 374, 0, 0, 0, 0, 0, 3, 377
"c:\Users\ASUS\Desktop\Source\resources\views\pages\faq-layout-3.blade.php", "PHP", 0, 394, 0, 0, 0, 0, 0, 3, 397
"c:\Users\ASUS\Desktop\Source\resources\views\pages\file-manager.blade.php", "PHP", 0, 372, 0, 0, 0, 0, 0, 3, 375
"c:\Users\ASUS\Desktop\Source\resources\views\pages\file-upload.blade.php", "PHP", 0, 181, 0, 0, 0, 0, 0, 3, 184
"c:\Users\ASUS\Desktop\Source\resources\views\pages\icon.blade.php", "PHP", 0, 2001, 0, 0, 0, 0, 0, 3, 2004
"c:\Users\ASUS\Desktop\Source\resources\views\pages\image-zoom.blade.php", "PHP", 0, 290, 0, 0, 0, 0, 0, 3, 293
"c:\Users\ASUS\Desktop\Source\resources\views\pages\inbox.blade.php", "PHP", 0, 444, 0, 0, 0, 0, 0, 3, 447
"c:\Users\ASUS\Desktop\Source\resources\views\pages\invoice-layout-1.blade.php", "PHP", 0, 189, 0, 0, 0, 0, 0, 3, 192
"c:\Users\ASUS\Desktop\Source\resources\views\pages\invoice-layout-2.blade.php", "PHP", 0, 186, 0, 0, 0, 0, 0, 3, 189
"c:\Users\ASUS\Desktop\Source\resources\views\pages\loading-icon.blade.php", "PHP", 0, 97, 0, 0, 0, 0, 0, 3, 100
"c:\Users\ASUS\Desktop\Source\resources\views\pages\login.blade.php", "PHP", 0, 119, 0, 0, 0, 0, 0, 3, 122
"c:\Users\ASUS\Desktop\Source\resources\views\pages\modal.blade.php", "PHP", 0, 1506, 0, 0, 0, 0, 0, 4, 1510
"c:\Users\ASUS\Desktop\Source\resources\views\pages\notification.blade.php", "PHP", 0, 774, 0, 0, 0, 0, 12, 8, 794
"c:\Users\ASUS\Desktop\Source\resources\views\pages\point-of-sale.blade.php", "PHP", 0, 415, 0, 0, 0, 0, 0, 3, 418
"c:\Users\ASUS\Desktop\Source\resources\views\pages\post.blade.php", "PHP", 0, 377, 0, 0, 0, 0, 0, 9, 386
"c:\Users\ASUS\Desktop\Source\resources\views\pages\pricing-layout-1.blade.php", "PHP", 0, 197, 0, 0, 0, 0, 0, 3, 200
"c:\Users\ASUS\Desktop\Source\resources\views\pages\pricing-layout-2.blade.php", "PHP", 0, 441, 0, 0, 0, 0, 0, 3, 444
"c:\Users\ASUS\Desktop\Source\resources\views\pages\product-grid.blade.php", "PHP", 0, 234, 0, 0, 0, 0, 0, 3, 237
"c:\Users\ASUS\Desktop\Source\resources\views\pages\product-list.blade.php", "PHP", 0, 275, 0, 0, 0, 0, 0, 3, 278
"c:\Users\ASUS\Desktop\Source\resources\views\pages\profile-overview-1.blade.php", "PHP", 0, 724, 0, 0, 0, 0, 0, 3, 727
"c:\Users\ASUS\Desktop\Source\resources\views\pages\profile-overview-2.blade.php", "PHP", 0, 880, 0, 0, 0, 0, 0, 3, 883
"c:\Users\ASUS\Desktop\Source\resources\views\pages\profile-overview-3.blade.php", "PHP", 0, 1219, 0, 0, 0, 0, 0, 3, 1222
"c:\Users\ASUS\Desktop\Source\resources\views\pages\progress-bar.blade.php", "PHP", 0, 371, 0, 0, 0, 0, 0, 3, 374
"c:\Users\ASUS\Desktop\Source\resources\views\pages\register.blade.php", "PHP", 0, 134, 0, 0, 0, 0, 0, 3, 137
"c:\Users\ASUS\Desktop\Source\resources\views\pages\regular-form.blade.php", "PHP", 0, 1129, 0, 0, 0, 0, 0, 3, 1132
"c:\Users\ASUS\Desktop\Source\resources\views\pages\regular-table.blade.php", "PHP", 0, 1075, 0, 0, 0, 0, 0, 3, 1078
"c:\Users\ASUS\Desktop\Source\resources\views\pages\reviews.blade.php", "PHP", 0, 267, 0, 0, 0, 0, 0, 3, 270
"c:\Users\ASUS\Desktop\Source\resources\views\pages\seller-detail.blade.php", "PHP", 0, 430, 0, 0, 0, 0, 0, 3, 433
"c:\Users\ASUS\Desktop\Source\resources\views\pages\seller-list.blade.php", "PHP", 0, 278, 0, 0, 0, 0, 0, 3, 281
"c:\Users\ASUS\Desktop\Source\resources\views\pages\slide-over.blade.php", "PHP", 0, 1084, 0, 0, 0, 0, 0, 6, 1090
"c:\Users\ASUS\Desktop\Source\resources\views\pages\slider.blade.php", "PHP", 0, 669, 0, 0, 0, 0, 0, 3, 672
"c:\Users\ASUS\Desktop\Source\resources\views\pages\tab.blade.php", "PHP", 0, 451, 0, 0, 0, 0, 0, 3, 454
"c:\Users\ASUS\Desktop\Source\resources\views\pages\tabulator.blade.php", "PHP", 0, 189, 0, 0, 0, 0, 0, 5, 194
"c:\Users\ASUS\Desktop\Source\resources\views\pages\tom-select.blade.php", "PHP", 0, 417, 0, 0, 0, 0, 0, 3, 420
"c:\Users\ASUS\Desktop\Source\resources\views\pages\tooltip.blade.php", "PHP", 0, 345, 0, 0, 0, 0, 0, 3, 348
"c:\Users\ASUS\Desktop\Source\resources\views\pages\transaction-detail.blade.php", "PHP", 0, 297, 0, 0, 0, 0, 0, 3, 300
"c:\Users\ASUS\Desktop\Source\resources\views\pages\transaction-list.blade.php", "PHP", 0, 307, 0, 0, 0, 0, 0, 3, 310
"c:\Users\ASUS\Desktop\Source\resources\views\pages\typography.blade.php", "PHP", 0, 696, 0, 0, 0, 0, 0, 3, 699
"c:\Users\ASUS\Desktop\Source\resources\views\pages\update-profile.blade.php", "PHP", 0, 456, 0, 0, 0, 0, 0, 3, 459
"c:\Users\ASUS\Desktop\Source\resources\views\pages\users-layout-1.blade.php", "PHP", 0, 195, 0, 0, 0, 0, 0, 3, 198
"c:\Users\ASUS\Desktop\Source\resources\views\pages\users-layout-2.blade.php", "PHP", 0, 144, 0, 0, 0, 0, 0, 3, 147
"c:\Users\ASUS\Desktop\Source\resources\views\pages\users-layout-3.blade.php", "PHP", 0, 189, 0, 0, 0, 0, 0, 3, 192
"c:\Users\ASUS\Desktop\Source\resources\views\pages\validation.blade.php", "PHP", 0, 398, 0, 0, 0, 0, 0, 9, 407
"c:\Users\ASUS\Desktop\Source\resources\views\pages\wizard-layout-1.blade.php", "PHP", 0, 108, 0, 0, 0, 0, 0, 3, 111
"c:\Users\ASUS\Desktop\Source\resources\views\pages\wizard-layout-2.blade.php", "PHP", 0, 132, 0, 0, 0, 0, 0, 3, 135
"c:\Users\ASUS\Desktop\Source\resources\views\pages\wizard-layout-3.blade.php", "PHP", 0, 135, 0, 0, 0, 0, 0, 3, 138
"c:\Users\ASUS\Desktop\Source\resources\views\pages\wysiwyg-editor-balloon-block.blade.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 3, 50
"c:\Users\ASUS\Desktop\Source\resources\views\pages\wysiwyg-editor-balloon.blade.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 3, 50
"c:\Users\ASUS\Desktop\Source\resources\views\pages\wysiwyg-editor-classic.blade.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 3, 50
"c:\Users\ASUS\Desktop\Source\resources\views\pages\wysiwyg-editor-document.blade.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 3, 50
"c:\Users\ASUS\Desktop\Source\resources\views\pages\wysiwyg-editor-inline.blade.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 3, 50
"c:\Users\ASUS\Desktop\Source\routes\api.php", "PHP", 0, 6, 0, 0, 0, 0, 10, 4, 20
"c:\Users\ASUS\Desktop\Source\routes\channels.php", "PHP", 0, 5, 0, 0, 0, 0, 10, 4, 19
"c:\Users\ASUS\Desktop\Source\routes\console.php", "PHP", 0, 6, 0, 0, 0, 0, 10, 4, 20
"c:\Users\ASUS\Desktop\Source\routes\web.php", "PHP", 0, 90, 0, 0, 0, 0, 10, 6, 106
"c:\Users\ASUS\Desktop\Source\tailwind.config.js", "JavaScript", 0, 0, 0, 224, 0, 0, 12, 6, 242
"c:\Users\ASUS\Desktop\Source\tests\CreatesApplication.php", "PHP", 0, 13, 0, 0, 0, 0, 3, 6, 22
"c:\Users\ASUS\Desktop\Source\tests\Feature\ExampleTest.php", "PHP", 0, 11, 0, 0, 0, 0, 4, 5, 20
"c:\Users\ASUS\Desktop\Source\tests\TestCase.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 4, 11
"c:\Users\ASUS\Desktop\Source\tests\Unit\ExampleTest.php", "PHP", 0, 10, 0, 0, 0, 0, 3, 4, 17
"c:\Users\ASUS\Desktop\Source\vendor\spatie\ignition\resources\compiled\ignition.css", "CSS", 0, 0, 0, 0, 0, 1, 2, 0, 3
"c:\Users\ASUS\Desktop\Source\vendor\spatie\ignition\resources\compiled\ignition.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\ASUS\Desktop\Source\vite.config.js", "JavaScript", 0, 0, 0, 7, 0, 0, 113, 1, 121
"Total", "-", 8183, 64921, 45, 2766, 274, 3265, 2211, 1491, 83156